creditor,Concept,debtor,Data Source,Unit,Scale,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,Portfolio Investment Total General Government Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,2104362.731,2392072.2,0,0,0,0,0,0,0,0,0,0,2.104362731,2.3920722
Spain,Portfolio Investment Total General Government Assets (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,943830,631500,414350820,2197899070,7773329100,12152661359,15076796962,6168238449,0,4227948368,1103892538,0,0.94383,0.6315,414.35082,2197.89907,7773.3291,12152.66136,15076.79696,6168.238449,0,4227.948368,1103.892538
Spain,Portfolio Investment Total General Government Assets (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,1887660,1010400,406723060,2143043020,8064649500,11763558244,9784004969,6061591046,3000557358,3240268679,1219610300,0,1.88766,1.0104,406.72306,2143.04302,8064.6495,11763.55824,9784.004969,6061.591046,3000.557358,3240.268679,1219.6103
Spain,Portfolio Investment Total General Government Assets (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,408630,471880,526800,515235,0,0,0,0,0,0,0,0,0.40863,0.47188,0.5268,0.515235,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,272420,0,0,294265.4295,0,0,0,0,0,0,0,0,0.27242,0,0,0.29426543,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,1153570,884100,3950090,3067220,10404300,11358723.6,0,0,0,0,0,0,1.15357,0.8841,3.95009,3.06722,10.4043,11.3587236,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,1363310,43573500,382613890,2261602870,5146836000,8394421692,11571136478,8043050554,0,2428806998,378460552.6,0,1.36331,43.5735,382.61389,2261.60287,5146.836,8394.421692,11571.13648,8043.050554,0,2428.806998,378.4605526
Spain,Portfolio Investment Total General Government Assets (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,8993.0589,0,0,0,0,0,0,0,0,0,0,0,0.008993059,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Portfolio Investment Total General Government Assets (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
