debtor,Concept,creditor,Data Source,Unit,Scale,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Netherlands,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),USD,Units,1.87084E+11,2.68833E+11,0,0,0,0,0,0,0,0,0,0,187084,268833,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),USD,Units,23466245549,29761621573,41091319132,52714733654,55851063351,64117831554,86748999626,95782208717,1.09076E+11,1.01397E+11,1.00252E+11,92643386220,23466,29762,41091,52715,55851,64118,86749,95782,109076,101397,100252,92643
Netherlands,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),USD,Units,56403200,6292200,0,0,0,0,0,0,0,0,0,0,56,6,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),USD,Units,58431546.81,168533608.3,316031747.9,448362249.3,473455632.6,912858795.7,1206035590,1593545883,1740377418,1341516419,797269013.8,580862469,58,169,316,448,473,913,1206,1594,1740,1342,797,581
Netherlands,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,10332636.22,101448474.9,203471505.9,307119631.1,263149932.7,485700819.7,363877347.7,326963944.8,514665954.9,442586694.2,451571100,749419200,10,101,203,307,263,486,364,327,515,443,452,749
Netherlands,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,145414500,122697900,0,0,0,0,0,0,0,0,0,0,145,123,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,4885045900,6648758000,9295869450,11054830842,10849689103,13273121100,14004087300,10495602969,14325326400,14722774175,15490458671,16434934595,4885,6649,9296,11055,10850,13273,14004,10496,14325,14723,15490,16435
Netherlands,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),USD,Units,11506252800,7973266100,0,0,0,0,0,0,0,0,0,0,11506,7973,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),USD,Units,84492874900,1.16055E+11,1.70667E+11,2.04938E+11,1.90293E+11,2.20724E+11,2.72662E+11,2.4821E+11,2.91997E+11,2.98919E+11,2.81214E+11,3.19363E+11,84493,116055,170667,204938,190293,220724,272662,248210,291997,298919,281214,319363
Netherlands,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),USD,Units,20093640000,16973209500,0,0,0,0,0,0,0,0,0,0,20094,16973,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),USD,Units,86570980300,1.04411E+11,1.42948E+11,1.54959E+11,1.36085E+11,1.74937E+11,1.9253E+11,1.75173E+11,2.28259E+11,2.34017E+11,2.37273E+11,2.66528E+11,86571,104411,142948,154959,136085,174937,192530,175173,228259,234017,237273,266528
Netherlands,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),USD,Units,16744700,23071400,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),USD,Units,395000000,720456900,1117755000,1713521800,2086889300,2711703000,3619893900,1903845600,1640843400,1986929400,1854158700,1950073200,395,720,1118,1714,2087,2712,3620,1904,1641,1987,1854,1950
Netherlands,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,1717653700,1562563000,0,0,0,0,0,0,0,0,0,0,1718,1563,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,13897219700,17605461310,30984999495,52654699700,41484150500,55535256000,64704683400,63361317600,70390597200,78849162000,71011819800,68439916800,13897,17605,30985,52655,41484,55535,64705,63361,70391,78849,71012,68440
Netherlands,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),USD,Units,1674470000,1337092500,0,0,0,0,0,0,0,0,0,0,1674,1337,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),USD,Units,53154492965,54149624500,62840565000,67895236600,74660091648,78455936068,79995215525,74787314383,91220433299,82959675504,66816537687,57991958086,53154,54150,62841,67895,74660,78456,79995,74787,91220,82960,66817,57992
Netherlands,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,5391294.776,5971307.851,32748387.88,48636824.13,117469158.9,248724264.7,273283917.1,0,0,0,0,0,5,6,33,49,117,249,273
Netherlands,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),USD,Units,68406506000,1.16899E+11,0,0,0,0,0,0,0,0,0,0,68407,116899,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),USD,Units,54174195006,62918363096,81637987123,87450122309,95211028587,1.16582E+11,1.33447E+11,1.13583E+11,1.43176E+11,1.4523E+11,1.37842E+11,1.52038E+11,54174,62918,81638,87450,95211,116582,133447,113583,143176,145230,137842,152038
Netherlands,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),USD,Units,5287800,7340900,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),USD,Units,77865920,214382700,303356830,460955976.2,511399950,554457000,577831636.2,474306668.7,563657799.6,715274674.6,1076584578,1234562580,78,214,303,461,511,554,578,474,564,715,1077,1235
Netherlands,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),USD,Units,96061700,67116800,0,0,0,0,0,0,0,0,0,0,96,67,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),USD,Units,3563631855,6205712404,8397442753,8819110391,7765681972,9544325340,11704843752,10321403880,11880354486,11078808336,10512445818,12162427110,3564,6206,8397,8819,7766,9544,11705,10321,11880,11079,10512,12162
Netherlands,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,1048700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),USD,Units,38606000,57837945.85,139956105.7,320311692.9,293282834.6,612154233,876200262.4,898779518.4,2351332914,1832999160,1829833380,1871173080,39,58,140,320,293,612,876,899,2351,1833,1830,1871
Netherlands,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,1224196745,1217875281,1035629639,1210864837,0,0,0,0,0,0,0,0,1224,1218,1036,1211
Netherlands,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),USD,Units,1173891600,6886812900,0,0,0,0,0,0,0,0,0,0,1174,6887,0,0,0,0,0,0,0,0,0,0
Netherlands,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),USD,Units,14139577200,38469252360,48141518400,52283198826,51551356390,58288181100,64239037803,57013251868,66991070128,46312117434,38519283543,34917089271,14140,38469,48142,52283,51551,58288,64239,57013,66991,46312,38519,34917
Portugal,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),USD,Units,29607702.84,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),USD,Units,596816360,942781300,1343832000,1834748700,2101045700,1797705000,2183124300,2477226000,3532351200,2855459400,1665249300,1483005600,597,943,1344,1835,2101,1798,2183,2477,3532,2855,1665,1483
Portugal,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),USD,Units,3557915330,4851369242,7074965192,0,0,0,0,0,0,0,0,0,3558,4851,7075,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),USD,Units,2815852206,4404263315,6522340953,8456978290,8575128509,8704477074,11788263243,12829421510,13698665400,8309587284,4858465110,4474085400,2816,4404,6522,8457,8575,8704,11788,12829,13699,8310,4858,4474
Portugal,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),USD,Units,18868191.69,29780778.16,24778592.71,78542896.63,58945681.19,113552474.3,41934240.6,160122081.2,254979820.5,276331438,112915679,118117077.3,19,30,25,79,59,114,42,160,255,276,113,118
Portugal,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,523754.0505,3062145.436,2266565.543,7488313.692,2356545.305,16826154.8,46194575.51,10216008.76,10247039.03,23290200,32985000,0,1,3,2,7,2,17,46,10,10,23,33
Portugal,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,306692400,380678100,1063736490,1019708923,597116952,961633890,1184186682,1122433884,1882864200,1697038933,1073808500,968763302.5,307,381,1064,1020,597,962,1184,1122,1883,1697,1074,969
Portugal,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),USD,Units,5059320193,6750801612,9940528409,0,0,0,0,0,0,0,0,0,5059,6751,9941,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),USD,Units,11533573100,18022743217,26654166339,34368693808,35225355964,37049808441,47822374150,55708016942,79341351848,59426018499,32669836368,31405416959,11534,18023,26654,34369,35225,37050,47822,55708,79341,59426,32670,31405
Portugal,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),USD,Units,9335441956,12600937814,17442458279,0,0,0,0,0,0,0,0,0,9335,12601,17442,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),USD,Units,10992454900,15826980400,17155329000,19382683000,20723789900,24934761000,30231045600,33460643100,41241496800,35295723000,22266725100,22325567400,10992,15827,17155,19383,20724,24935,30231,33461,41241,35296,22267,22326
Portugal,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),USD,Units,246577470.5,157193564.2,222143469.7,0,0,0,0,0,0,0,0,0,247,157,222,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),USD,Units,144700000,278954200,198291000,207039200,237119700,215988000,315029400,137778300,100842000,371463600,244547100,172841400,145,279,198,207,237,216,315,138,101,371,245,173
Portugal,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,980281316.7,3937196270,15070598394,0,0,0,0,0,0,0,0,0,980,3937,15071,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,2485266000,3811371262,4111180650,7939680900,11387644100,39864273000,53771396700,60363595800,62658897000,53399896800,48820140900,49791517200,2485,3811,4111,7940,11388,39864,53771,60364,62659,53400,48820,49792
Portugal,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),USD,Units,669346428.2,791743134.9,1270984761,0,0,0,0,0,0,0,0,0,669,792,1271,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),USD,Units,3204682747,3865508200,6935133000,8480434600,6769778913,7804969767,8423901866,9221911316,12381589716,3976382545,7114601678,6395894916,3205,3866,6935,8480,6770,7805,8424,9222,12382,3976,7115,6396
Portugal,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,779201.4925,0,0,245398.773,17927102.8,5946691.176,5650508.475,0,0,0,0,0,1,0,0,0,18,6,6
Portugal,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),USD,Units,717060193.3,1586029380,1070727531,0,0,0,0,0,0,0,0,0,717,1586,1071,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),USD,Units,3021932658,3929979026,6802797543,9622060143,9646578328,11675898144,15045710898,12616611364,17126764925,9757922065,7022390128,7045948075,3022,3930,6803,9622,9647,11676,15046,12617,17127,9758,7022,7046
Portugal,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),USD,Units,45348050,54661320,54598390,0,0,0,0,0,123522806.4,239695172.3,251686840.2,213742800,45,55,55,0,0,0,0,0,124,240,252,214
Portugal,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),USD,Units,4689071944,10142793254,11879406844,0,0,0,0,0,0,0,0,0,4689,10143,11879,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),USD,Units,2234976800,2606019500,5717601000,7089730500,9718368600,8900286000,11585427000,12315153300,16638930000,12676529400,11740848600,12336390000,2235,2606,5718,7090,9718,8900,11585,12315,16639,12677,11741,12336
Portugal,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),USD,Units,3256000,4023878.509,4866889.429,5780425.323,4726430.449,4895984.15,0,0,1654615536,1717017000,1305286320,959995440,3,4,5,6,5,5,0,0,1655,1717,1305,960
Portugal,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,79781348.54,164912115.4,140158863.5,147239762.4,0,0,0,0,0,0,0,0,80,165,140,147
Portugal,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),USD,Units,1495486388,2686083198,3936515261,0,0,0,0,0,0,0,0,0,1495,2686,3937,0,0,0,0,0,0,0,0,0
Portugal,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),USD,Units,2761994200,3073739700,5357267100,4603554880,5071176390,8042919000,11978130407,12259175420,19046535448,20118134526,15739856035,14731788927,2762,3074,5357,4604,5071,8043,11978,12259,19047,20118,15740,14732
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),USD,Units,289149504.3,356558000,680757000,908520700,744390700,1226127000,1352859900,1844002500,2394277200,2787313200,2504990400,4592831400,289,357,681,909,744,1226,1353,1844,2394,2787,2505,4593
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),USD,Units,12966566.9,15466416.37,39736518.63,150962333,152001789.5,131944962,203751888.9,319383792.7,652303680,1023221874,1300110720,1790689680,13,15,40,151,152,132,204,319,652,1023,1300,1791
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),USD,Units,607971.4,10970274.38,18450533.43,21905001.32,19608804.78,22134959.97,17760886.5,16700400,107329915,1359610.224,1271951.574,1546253.678,1,11,18,22,20,22,18,17,107,1,1,2
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,2289038.858,4109721.506,2963970.325,4992209.128,7237960.578,3948036.322,5582970.14,8927503.152,14772814.61,24584100,31665600,0,2,4,3,5,7,4,6,9,15,25,32
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,55807311,44089056,47539800,106690203.6,60554917.25,90829666.15,0,0,0,0,0,0,56,44,48,107,61,91
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),USD,Units,25557700,42718794.5,75265959,96669599.1,87704796.5,118748622,461837516.7,265842534,532471690.8,985756162.2,925877316.9,1130431574,26,43,75,97,88,119,462,266,532,986,926,1130
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),USD,Units,780831800,1056040900,1115229000,1930095700,1348397100,1912284000,2496681600,2275429500,3345073200,4074073800,4276339500,6385896000,781,1056,1115,1930,1348,1912,2497,2275,3345,4074,4276,6386
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,12630000,24517800,8257900,0,0,0,0,0,0,7916400,0,0,13,25,8,0,0,0,0,0,0,8
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,6860173.823,17258603.25,20431500,18875200,48729000,263505900,455085900,530140800,331377600,310536000,391861800,0,7,17,20,19,49,264,455,530,331,311,392
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),USD,Units,69970394.78,71311600,56835000,47673500,41604980.09,21577656.88,61817251.99,23948803.64,382112243.8,291137202.1,360915651.4,425610108.5,70,71,57,48,42,22,62,24,382,291,361,426
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,588652.5253,292474.4376,968224.2991,10619485.29,10341713.75,0,0,0,0,0,0,0,1,0,1,11,10
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),USD,Units,265004484.8,213210252,541046998.4,1192206315,767254718.3,1030231712,583392166.8,380051961.2,487605980.5,582614369.4,517269924.2,1003334144,265,213,541,1192,767,1030,583,380,488,583,517,1003
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,26508480.6,34116927.36,38831491.68,46047060,0,0,0,0,0,0,0,0,27,34,39,46
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),USD,Units,81079600,73409000,113670000,151193100,154540700,193599000,451934700,274164900,229055400,662755200,525323400,827263800,81,73,114,151,155,194,452,274,229,663,525,827
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,7831572,0,115132752,110289948,73713483,79995222,0,0,0,0,0,0,8,0,115,110,74,80
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,69015679.92,139611400.5,180600223.9,249612008.4,0,0,0,0,0,0,0,0,69,140,181,250
Slovak Republic,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),USD,Units,2643900,1887660,2399700,130080550,89657200,85868400,97662669.12,0,0,0,0,0,3,2,2,130,90,86,98,0,0,0,0,0
Slovenia,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),USD,Units,321550471.8,408993000,516567000,517598000,410535600,500460000,660972900,441168900,1831002600,2173997400,2250092100,1634736600,322,409,517,518,411,500,661,441,1831,2174,2250,1635
Slovenia,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),USD,Units,15203306.3,22971941.29,19181534.64,51914471.9,52270201.53,703774509,718265559.9,1562361998,1745430960,1591293942,1506617160,982293300,15,23,19,52,52,704,718,1562,1745,1591,1507,982
Slovenia,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),USD,Units,4105887.864,11890737.72,16021810.3,32966756.35,28349717.15,35277033.79,32096196.3,30057588.68,88383479.43,22790227.2,41940899,0,4,12,16,33,28,35,32,30,88,23,42,0
Slovenia,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,434776.7869,4593218.154,4271604.293,10967732.18,11193590.2,8178075.238,4952634.802,14357633.94,15797518.51,11645100,35623800,0,0,5,4,11,11,8,5,14,16,12,36
Slovenia,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,43942185,116234784,253545600,368711093.9,214471278.2,153702380.9,0,0,0,0,0,0,44,116,254,369,214,154
Slovenia,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),USD,Units,192123400,192956605.2,287414595,250021627.6,138122815.1,161173143,586474335.3,456886759.8,1260738209,2022978740,2470810738,2183407771,192,193,287,250,138,161,586,457,1261,2023,2471,2183
Slovenia,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),USD,Units,638942500,750869200,1235214000,783207500,581592100,4970358000,1146765900,701416800,2035567800,2835416400,3014787000,2893444200,639,751,1235,783,582,4970,1147,701,2036,2835,3015,2893
Slovenia,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,13621000,0,0,0,0,1440600,1336200,0,0,0,0,0,14,0,0,0,0,1,1,0,0
Slovenia,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,138617043.3,182226171.7,197504500,154540700,96141000,111879600,126644700,90757800,84180600,168207000,98955000,0,139,182,198,155,96,112,127,91,84,168,99
Slovenia,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),USD,Units,93134921.88,212886100,252600000,272420000,43297705.67,44473983.72,154190543.6,587369694.6,1159848519,1096087448,1190966239,833413969.4,93,213,253,272,43,44,154,587,1160,1096,1191,833
Slovenia,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,2182474.438,5394392.523,14253676.47,37292824.86,0,0,0,0,0,0,0,0,2,5,14,37
Slovenia,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),USD,Units,185014662.9,229914230.5,379215981,344721666.3,486757802.4,752236733.3,660266377.4,399631596,849453942.5,819207498.8,620676067.1,1065225221,185,230,379,345,487,752,660,400,849,819,621,1065
Slovenia,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,0,0,0,0,43449936.6,190618550.6,208950617.1,97767540,0,0,0,0,0,0,0,0,43,191,209,98
Slovenia,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),USD,Units,45827600,45094100,140193000,141658400,61344400,110628000,157514700,400809600,442264200,459652800,345471300,372070800,46,45,140,142,61,111,158,401,442,460,345,372
Slovenia,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,0,0,4145282.31,4517310,12807270,9491394,60951786,70083690,40926057,90787914,0,0,0,0,4,5,13,9,61,70,41,91
Slovenia,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,1576184.69,1560043.515,4679479.154,5376057.304,6034105.815,7767126.491,190937124,623337300,734547030,403076700,0,0,2,2,5,5,6,8,191,623,735,403
Slovenia,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),USD,Units,1762600,13423360,33216900,23700371.1,11914970,18569700,22445928.66,0,159070822.9,0,0,0,2,13,33,24,12,19,22,0,159,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),USD,Units,0,0,591462900,434463519.1,622291750,919266000,851719533.2,0,0,0,0,0,0,0,591,434,622,919,852,0,0,0,0,0
Spain,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),USD,Units,2183947376,3236288200,4746354000,6901760700,9050658400,12200688000,14161602000,12888533700,14002632000,11914895400,11207761800,9406002600,2184,3236,4746,6902,9051,12201,14162,12889,14003,11915,11208,9406
