ID,Jahr,Quelle,Kanton_Betrieb,Betrieb,Zusatzname,Inhaberin,BUR,X,Y,Adresse_Betrieb,PLZ_Betrieb,Ort_Betrieb,NOGA-Code,NACE-Code,Haupttätigkeit,Schadstoff_Nr,Schadstoff_Name,CAS,Schadstoff_Gruppe,Medium,Schadstoff_Schwelle,Datenerhebung,Methode,Sonderabfall,Inland,Verwendung,Name_Abfallverwerter,Adresse_Abfallverwerter,PLZ_Abfallverwerter,Ort_Abfallverwerter,Land_Abfallverwerter,Wert,Einheit,Bemerkung
7123,2012,Betrieb,AG,Abwasserverband Aarau und Umgebung,,Abwasserverband Aarau und Umgebung,55051376,250470,647260,Neumattstrasse 72,5000,Aarau,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7124,2012,Betrieb,AG,Abwasserverband Aarau und Umgebung,,Abwasserverband Aarau und Umgebung,55051376,250470,647260,Neumattstrasse 72,5000,Aarau,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Messung,Photometer,-,WAHR,,-,-,-,-,-,220453,kg/a,
7125,2012,Betrieb,AG,Abwasserverband Aarau und Umgebung,,Abwasserverband Aarau und Umgebung,55051376,250470,647260,Neumattstrasse 72,5000,Aarau,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7126,2012,Betrieb,AG,Abwasserverband Aarau und Umgebung,,Abwasserverband Aarau und Umgebung,55051376,250470,647260,Neumattstrasse 72,5000,Aarau,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Messung,Photometer,-,WAHR,,-,-,-,-,-,5661,kg/a,
7127,2012,Betrieb,SG,Abwasserverband Altenrhein,,Abwasserverband Altenrhein,,262059,760376,"Wiesenstrasse 32, Postfach 55",9423,Altenrhein,370000,3700,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,7663,kg/a,
7128,2012,Betrieb,SG,Abwasserverband Altenrhein,,Abwasserverband Altenrhein,,262059,760376,"Wiesenstrasse 32, Postfach 55",9423,Altenrhein,370000,3700,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,33,kg/a,
7129,2012,Betrieb,SG,Abwasserverband Altenrhein,,Abwasserverband Altenrhein,,262059,760376,"Wiesenstrasse 32, Postfach 55",9423,Altenrhein,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7130,2012,Betrieb,SG,Abwasserverband Altenrhein,,Abwasserverband Altenrhein,,262059,760376,"Wiesenstrasse 32, Postfach 55",9423,Altenrhein,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Berechnung,T-Fracht/Messtage*365,-,WAHR,,-,-,-,-,-,191623,kg/a,
7131,2012,Betrieb,SG,Abwasserverband Altenrhein,,Abwasserverband Altenrhein,,262059,760376,"Wiesenstrasse 32, Postfach 55",9423,Altenrhein,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7132,2012,Betrieb,SG,Abwasserverband Altenrhein,,Abwasserverband Altenrhein,,262059,760376,"Wiesenstrasse 32, Postfach 55",9423,Altenrhein,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Berechnung,T-Fracht/Messtage*365,-,WAHR,,-,-,-,-,-,1690,kg/a,
7133,2012,Betrieb,SG,Abwasserverband Altenrhein,,Abwasserverband Altenrhein,,262059,760376,"Wiesenstrasse 32, Postfach 55",9423,Altenrhein,370000,3700,Abfall- und Abwasserbewirtschaftung,76,TOC,,Andere organische Stoffe,Wasser,50000,Berechnung,T-Fracht/Messtage*365,-,WAHR,,-,-,-,-,-,55029,kg/a,
7134,2012,Betrieb,SG,ACIMA AG,,ACIMA AG,327100021,228284,754279,im Ochsensand,9471,Buchs,205900,2059,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,97109,kg/a,
7135,2012,Betrieb,SG,ACIMA AG,,ACIMA AG,327100021,228284,754279,im Ochsensand,9471,Buchs,205900,2059,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,183762,kg/a,
7136,2012,Betrieb,SG,ACIMA AG,,ACIMA AG,327100021,228284,754279,im Ochsensand,9471,Buchs,205900,2059,Chemische Industrie,37,Diuron,330-54-1,Pestizide,Abwasser,1,Berechnung,Messungen im Abwasser,-,WAHR,,-,-,-,-,-,65,kg/a,
7137,2012,Betrieb,TI,ACR Giubiasco,,ACR Giubiasco,,114600,719700,Via del Piano,6512,Giubiasco,382100,3821,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,4373000,kg/a,
7138,2012,Betrieb,TI,ACR Giubiasco,,ACR Giubiasco,,114600,719700,Via del Piano,6512,Giubiasco,382100,3821,Abfall- und Abwasserbewirtschaftung,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,35072000,kg/a,
7139,2012,Betrieb,TI,ACR Giubiasco,,ACR Giubiasco,,114600,719700,Via del Piano,6512,Giubiasco,382100,3821,Abfall- und Abwasserbewirtschaftung,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Verwertung,-,-,-,-,Schweiz,3751000,kg/a,
7140,2012,Betrieb,TI,ACR Giubiasco,,ACR Giubiasco,,114600,719700,Via del Piano,6512,Giubiasco,382100,3821,Abfall- und Abwasserbewirtschaftung,3,Kohlendioxid,124-38-9,Treibhausgase,Luft,100000000,Schätzung,Berechnung VBSA nach Korrelation mit Heizwert,-,WAHR,,-,-,-,-,-,181169884,kg/a,
7141,2012,Betrieb,TI,ACR Giubiasco,,ACR Giubiasco,,114600,719700,Via del Piano,6512,Giubiasco,382100,3821,Abfall- und Abwasserbewirtschaftung,21,Quecksilber & V.,7439-97-6,Schwermetalle,Boden,1,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7142,2012,Betrieb,TI,ACR Giubiasco,,ACR Giubiasco,,114600,719700,Via del Piano,6512,Giubiasco,382100,3821,Abfall- und Abwasserbewirtschaftung,21,Quecksilber & V.,7439-97-6,Schwermetalle,Luft,10,Berechnung,Annahme: Emissionsfaktor: 0.071 g Hg/t Abfall,-,WAHR,,-,-,-,-,-,13,kg/a,
7143,2012,Betrieb,TI,ACR Giubiasco,,ACR Giubiasco,,114600,719700,Via del Piano,6512,Giubiasco,382100,3821,Abfall- und Abwasserbewirtschaftung,21,Quecksilber & V.,7439-97-6,Schwermetalle,Wasser,1,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7144,2012,Betrieb,SG,AG Cilander,,AG Cilander,34430023,252720,733889,Isenhammer,9200,Gossau,133000,1330,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,32320,kg/a,
7145,2012,Betrieb,AR,AG Cilander,,AG Cilander,30010000,250320,738370,Cilanderstrasse 19,9100,Herisau,133000,1330,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,118431,kg/a,
7146,2012,Betrieb,AR,AG Cilander,,AG Cilander,30010000,250320,738370,Cilanderstrasse 19,9100,Herisau,133000,1330,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,18312,kg/a,
7147,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7148,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Messung,Küvettentest Hach-Lange,-,WAHR,,-,-,-,-,-,49275,kg/a,
7149,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7150,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Messung,Küvettentest Hach-Lang,-,WAHR,,-,-,-,-,-,5393,kg/a,
7151,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,19,Chrom & Verb.,7440-47-3,Schwermetalle,Boden,50,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7152,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,19,Chrom & Verb.,7440-47-3,Schwermetalle,Luft,100,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7153,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,19,Chrom & Verb.,7440-47-3,Schwermetalle,Wasser,50,Schätzung,Vorjahre,-,WAHR,,-,-,-,-,-,350,kg/a,
7154,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,20,Kupfer & Verb.,7440-50-8,Schwermetalle,Boden,50,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7155,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,20,Kupfer & Verb.,7440-50-8,Schwermetalle,Luft,100,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7156,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,20,Kupfer & Verb.,7440-50-8,Schwermetalle,Wasser,50,Schätzung,Vorjahre,-,WAHR,,-,-,-,-,-,200,kg/a,
7157,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,22,Nickel & Verb.,7440-02-0,Schwermetalle,Boden,20,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7158,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,22,Nickel & Verb.,7440-02-0,Schwermetalle,Luft,50,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7159,2012,Betrieb,BL,"aib, ara birs",,"aib, ara birs",,265800,614032,freulerstr. 1,4127,birsfelden,370000,3700,Abfall- und Abwasserbewirtschaftung,22,Nickel & Verb.,7440-02-0,Schwermetalle,Wasser,20,Schätzung,Vorjahre,-,WAHR,,-,-,-,-,-,165,kg/a,
7160,2012,Betrieb,AG,Alu Menziken Extrusion AG,,Alu Menziken Extrusion AG,,235194,655680,Werk Eien,5734,Reinach,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,494419,kg/a,
7161,2012,Betrieb,AG,Alu Menziken Extrusion AG,,Alu Menziken Extrusion AG,,235194,655680,Werk Eien,5734,Reinach,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,12164,kg/a,
7162,2012,Betrieb,BL,Aluminium Laufen AG Liesberg,,Aluminium Laufen AG Liesberg,52168802,249300,599250,Industriestrasse 5,4253,Liesberg,245300,2453,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,56160,kg/a,
7163,2012,Betrieb,BL,Aluminium Laufen AG Liesberg,,Aluminium Laufen AG Liesberg,52168802,249300,599250,Industriestrasse 5,4253,Liesberg,245300,2453,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,231240,kg/a,
7164,2012,Betrieb,VD,Alunni SA Atelier de chromage dur,,First Industries,52022512,154916,533542,Route de Bussigny 21-23,1023,Crissier,256100,2561,Herstellung und Verarbeitung von Metallen,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,53151,kg/a,
7165,2012,Betrieb,VD,Alunni SA Atelier de chromage dur,,First Industries,52022512,154916,533542,Route de Bussigny 21-23,1023,Crissier,256100,2561,Herstellung und Verarbeitung von Metallen,52,Tetrachlorethen,127-18-4,Chlorhaltige organische Stoffe,Luft,2000,Schätzung,estimation,-,WAHR,,-,-,-,-,-,1920,kg/a,
7166,2012,Betrieb,BE,Amcor Flexibles Burgdorf GmbH,,Amcor Flexibles Burgdorf GmbH,52073669,213000,612800,Kirchbergsttrasse 168 - 170,3400,Burgdorf,181204,1812,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,225900,kg/a,
7167,2012,Betrieb,BE,Amcor Flexibles Burgdorf GmbH,,Amcor Flexibles Burgdorf GmbH,52073669,213000,612800,Kirchbergsttrasse 168 - 170,3400,Burgdorf,181204,1812,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,800,kg/a,
7168,2012,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,84129,kg/a,
7169,2012,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,213837,kg/a,
7170,2012,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Verwertung,REMONDIS Medison GmbH,Grotian-Steinweg-Str. 3,38112,REMONDIS Medison GmbH,Deutschland,79481,kg/a,
7171,2012,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,7,VOC ohne Methan,,andere Gase,Luft,100000,Berechnung,Gemäss VOC-Bilanz 2011/12,-,WAHR,,-,-,-,-,-,207000,kg/a,
7172,2012,Betrieb,TG,Amcor Flexibles Kreuzlingen AG,,Amcor Flexibles Kreuzlingen AG,52272476,278930,729835,Finkernstrasse 34,8280,Kreuzlingen,256100,2561,Sonstige Tätigkeiten,14,HFCKW,,andere Gase,Luft,1,Messung,Auffüllen von Verlusten,-,WAHR,,-,-,-,-,-,8.5,kg/a,
7173,2012,Betrieb,SG,Amcor Flexibles Rorschach AG,,Amcor Flexibles Rorschach AG,41095943,261310,753340,Langrütistrasse 19,9403,Goldach,259200,2592,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,37000,kg/a,
7174,2012,Betrieb,SG,Amcor Flexibles Rorschach AG,,Amcor Flexibles Rorschach AG,41095943,261310,753340,Langrütistrasse 19,9403,Goldach,259200,2592,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,443000,kg/a,
7175,2012,Betrieb,SG,Amcor Flexibles Rorschach AG,,Amcor Flexibles Rorschach AG,41095943,261310,753340,Langrütistrasse 19,9403,Goldach,259200,2592,Sonstige Tätigkeiten,,Sonderabfall,,,Abfall,2000,-,,Ja,FALSCH,Verwertung,Remondis,Grotrian-Steinweg-Strasse 3,99999,Remondis,Deutschland,241000,kg/a,
7176,2012,Betrieb,SG,Amcor Flexibles Rorschach AG,,Amcor Flexibles Rorschach AG,41095943,261310,753340,Langrütistrasse 19,9403,Goldach,259200,2592,Sonstige Tätigkeiten,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Beseitigung,-,-,-,-,Schweiz,57000,kg/a,
7177,2012,Betrieb,SG,Amcor Flexibles Rorschach AG,,Amcor Flexibles Rorschach AG,41095943,261310,753340,Langrütistrasse 19,9403,Goldach,259200,2592,Sonstige Tätigkeiten,,Abfall,,,Abfall,2000000,-,,Nein,WAHR,Verwertung,-,-,-,-,Schweiz,2970000,kg/a,
7178,2012,Betrieb,NE,analytecon sa,,analytecon sa,50993359,198100,540000,rue du pré jorat 30,2108,couvet,211000,2110,Chemische Industrie,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,5300,kg/a,
7179,2012,Betrieb,NE,analytecon sa,,analytecon sa,50993359,198100,540000,rue du pré jorat 30,2108,couvet,211000,2110,Chemische Industrie,35,Dichlormethan,75-09-2,Chlorhaltige organische Stoffe,Boden,10,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7180,2012,Betrieb,NE,analytecon sa,,analytecon sa,50993359,198100,540000,rue du pré jorat 30,2108,couvet,211000,2110,Chemische Industrie,35,Dichlormethan,75-09-2,Chlorhaltige organische Stoffe,Luft,1000,Berechnung,selon rejet COV,-,WAHR,,-,-,-,-,-,1555,kg/a,
7181,2012,Betrieb,NE,analytecon sa,,analytecon sa,50993359,198100,540000,rue du pré jorat 30,2108,couvet,211000,2110,Chemische Industrie,35,Dichlormethan,75-09-2,Chlorhaltige organische Stoffe,Wasser,10,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7182,2012,Betrieb,GR,ARA Chur,,ARA Chur,52498678,193250,759400,Rheinmühleweg 87,7000,Chur,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7183,2012,Betrieb,GR,ARA Chur,,ARA Chur,52498678,193250,759400,Rheinmühleweg 87,7000,Chur,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Messung,Laboranalysen,-,WAHR,,-,-,-,-,-,109899,kg/a,
7184,2012,Betrieb,GR,ARA Chur,,ARA Chur,52498678,193250,759400,Rheinmühleweg 87,7000,Chur,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7185,2012,Betrieb,GR,ARA Chur,,ARA Chur,52498678,193250,759400,Rheinmühleweg 87,7000,Chur,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Messung,Laboranalysen,-,WAHR,,-,-,-,-,-,1516,kg/a,
7186,2012,Betrieb,BE,ara region bern ag,,ara region bern ag,,202330,599220,Neubrückstrasse 190,3037,Herrenschwanden,370000,3700,Abfall- und Abwasserbewirtschaftung,1,Methan (CH4),74-82-8,Treibhausgase,Luft,100000,Schätzung,Schlupfberechnung,-,WAHR,,-,-,-,-,-,27000,kg/a,
7187,2012,Betrieb,BE,ara region bern ag,,ara region bern ag,,202330,599220,Neubrückstrasse 190,3037,Herrenschwanden,370000,3700,Abfall- und Abwasserbewirtschaftung,2,Kohlenmonoxid,630-08-0,andere Gase,Luft,500000,Schätzung,Bilanz Verbrennung,-,WAHR,,-,-,-,-,-,2520,kg/a,
7188,2012,Betrieb,BE,ara region bern ag,,ara region bern ag,,202330,599220,Neubrückstrasse 190,3037,Herrenschwanden,370000,3700,Abfall- und Abwasserbewirtschaftung,3,Kohlendioxid,124-38-9,Treibhausgase,Luft,100000000,Schätzung,Bilanz Biologie und Verbrennung,-,WAHR,,-,-,-,-,-,20500000,kg/a,
7189,2012,Betrieb,BE,ara region bern ag,,ara region bern ag,,202330,599220,Neubrückstrasse 190,3037,Herrenschwanden,370000,3700,Abfall- und Abwasserbewirtschaftung,8,Stickstoffoxide,,andere Gase,Luft,100000,Schätzung,Abgasanalyse,-,WAHR,,-,-,-,-,-,3900,kg/a,
7190,2012,Betrieb,BE,ara region bern ag,,ara region bern ag,,202330,599220,Neubrückstrasse 190,3037,Herrenschwanden,370000,3700,Abfall- und Abwasserbewirtschaftung,11,Schwefeloxide,,andere Gase,Luft,150000,Schätzung,Abgasanalyse,-,WAHR,,-,-,-,-,-,510,kg/a,
7191,2012,Betrieb,BE,ara region bern ag,,ara region bern ag,,202330,599220,Neubrückstrasse 190,3037,Herrenschwanden,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7192,2012,Betrieb,BE,ara region bern ag,,ara region bern ag,,202330,599220,Neubrückstrasse 190,3037,Herrenschwanden,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Messung,Frachtberechnung,-,WAHR,,-,-,-,-,-,396000,kg/a,
7193,2012,Betrieb,BE,ara region bern ag,,ara region bern ag,,202330,599220,Neubrückstrasse 190,3037,Herrenschwanden,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7194,2012,Betrieb,BE,ara region bern ag,,ara region bern ag,,202330,599220,Neubrückstrasse 190,3037,Herrenschwanden,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Schätzung,Frachtberechnung,-,WAHR,,-,-,-,-,-,6080,kg/a,
7195,2012,Betrieb,BE,ara region bern ag,,ara region bern ag,,202330,599220,Neubrückstrasse 190,3037,Herrenschwanden,370000,3700,Abfall- und Abwasserbewirtschaftung,76,TOC,,Andere organische Stoffe,Wasser,50000,Schätzung,Frachtabschätzung,-,WAHR,,-,-,-,-,-,360000,kg/a,
7196,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Beseitigung,-,-,-,-,Schweiz,5092280,kg/a,
7197,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,,Sonderabfall,,,Abfall,2000,-,,Ja,WAHR,Verwertung,-,-,-,-,Schweiz,54627,kg/a,
7198,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,5,N2O,10024-97-2,Treibhausgase,Luft,10000,Messung,NDER,-,WAHR,,-,-,-,-,-,21200,kg/a,
7199,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Boden,50000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7200,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,12,Gesamtstickstoff,,Anorganische Stoffe,Wasser,50000,Messung,TOC mit Stickstoffmodul,-,WAHR,,-,-,-,-,-,324609,kg/a,
7201,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Boden,5000,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7202,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,13,Gesamtphosphor,,Anorganische Stoffe,Wasser,5000,Messung,DIN EN 1189 (11-4),-,WAHR,,-,-,-,-,-,17611,kg/a,
7203,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,21,Quecksilber & V.,7439-97-6,Schwermetalle,Boden,1,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7204,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,21,Quecksilber & V.,7439-97-6,Schwermetalle,Luft,10,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7205,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,21,Quecksilber & V.,7439-97-6,Schwermetalle,Wasser,1,Messung,ICP,-,WAHR,,-,-,-,-,-,2,kg/a,
7206,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,22,Nickel & Verb.,7440-02-0,Schwermetalle,Boden,20,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
7207,2012,Betrieb,BL,ARA Rhein AG,,ARA Rhein AG,,264350,619416,Netzibodenstrasse 16,4133,Pratteln,370000,3700,Abfall- und Abwasserbewirtschaftung,22,Nickel & Verb.,7440-02-0,Schwermetalle,Luft,50,Schätzung,,-,WAHR,,-,-,-,-,-,0,kg/a,
